"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2026/06/11","MUROC","K2","CA","US","EDW","VORTAC",55,6
"2026/06/11","MURRE","K2","CA","US","HDF","VOR",136,
"2026/06/11","MURRE","K2","CA","US","MZB","VORTAC",357.57,46.76
"2026/06/11","MURRE","K2","CA","US","PDZ","VORTAC",116,
"2026/06/11","MURRE","K2","CA","US","RIV","TACAN",136,25
"2026/06/11","MURTE","K3","MO","US","IRK","VORTAC",223.32,7
"2026/06/11","MURTH","K1","ID","US","BYI","VOR/DME",223,
"2026/06/11","MURTH","K1","ID","US","TWF","VORTAC",97.32,10
"2026/06/11","MURYY","PA","AK","US","JOH","VOR/DME",253,73.01
"2026/06/11","MURYY","PA","AK","US","MDO","VOR/DME",291.07,103.56
"2026/06/11","MURYY","PA","AK","US","TED","VOR/DME",129,
"2026/06/11","MUSEL","K2","CA","US","OCN","VORTAC",282,30.32
"2026/06/11","MUSEL","K2","CA","US","SLI","VORTAC",150.23,19.44
"2026/06/11","MUSEL","K2","CA","US","SXC","VORTAC",61.25,
"2026/06/11","MUSHE","K4","LA","US","AEX","VORTAC",106.11,18.85
"2026/06/11","MUSHE","K4","LA","US","LFT","VORTAC",348.71,58.04
"2026/06/11","MUSIK","K2","CA","US","CFN","LOC",71.01,26.45
"2026/06/11","MUSIQ","K4","TX","US","DAS","VORTAC",324.5,
"2026/06/11","MUSIQ","K4","TX","US","IAH","VORTAC",28.34,42.75
"2026/06/11","MUSKS","K4","OK","US","IRW","VORTAC",155.28,32.18
"2026/06/11","MUSKT","K5","OH","US","XSF","TACAN",170,40
"2026/06/11","MUSKY","K5","MI","US","CGT","VORTAC",34.2,
"2026/06/11","MUSKY","K5","MI","US","GIJ","VORTAC",310,
"2026/06/11","MUSKY","K5","MI","US","OBK","VOR/DME",96.82,45.44
"2026/06/11","MUSOE","K2","CO","US","BKF","TACAN",147.97,6.5
"2026/06/11","MUSPE","K4","TX","US","RND","VORTAC",359,14
"2026/06/11","MUSSO","K4","AR","US","ARG","VORTAC",235,23
"2026/06/11","MUSTY","K1","MT","US","BIL","VORTAC",82,10
"2026/06/11","MUSYK","K6","PA","US","GUW","LOC",63.28,7.72
"2026/06/11","MUSYL","K","OG","US","VUH","VOR/DME",143.18,76.44
"2026/06/11","MUTTS","K4","OK","US","IRW","VORTAC",314.87,9.03
"2026/06/11","MUTTS","K4","OK","US","PWA","VOR/DME",220,5
"2026/06/11","MUURY","K7","AL","US","CEW","VORTAC",263.48,55.05
"2026/06/11","MUURY","K7","AL","US","SJI","VORTAC",80.62,32
"2026/06/11","MUVDE","K3","MO","US","FTZ","VORTAC",45.28,
"2026/06/11","MUVDE","K3","MO","US","LDZ","LOC",303.21,17.93
"2026/06/11","MUVME","PA","AK","US","SSR","VORTAC",296.86,19
"2026/06/11","MUVOD","K7","","BS","ZQA","VOR/DME",108.42,99.6
"2026/06/11","MUVTE","K7","FL","US","NIP","TACAN",206,9
"2026/06/11","MUVUE","K4","AR","US","HRO","VOR/DME",91.82,30.08
"2026/06/11","MUWTY","K7","FL","US","LAL","VORTAC",242.19,31.16
"2026/06/11","MUWTY","K7","FL","US","TWJ","LOC",186.73,14.33
"2026/06/11","MUZIK","K6","CT","US","BDR","VOR/DME",288,9
"2026/06/11","MUZIK","K6","CT","US","DPK","VOR/DME",9.93,
"2026/06/11","MUZZO","K4","TX","US","MQP","VORTAC",329.53,33.82
"2026/06/11","MUZZO","K4","TX","US","TTT","VOR/DME",285.01,64.84
"2026/06/11","MXICO","K4","TX","US","ABI","VORTAC",296,13
"2026/06/11","MYANN","K5","OH","US","TOL","TACAN",170,25
"2026/06/11","MYERZ","K3","MO","US","ARG","VORTAC",8.01,66.7
"2026/06/11","MYERZ","K3","MO","US","STL","VORTAC",184,100
"2026/06/11","MYGEL","K2","CA","US","PRB","VORTAC",352,12.5
"2026/06/11","MYKAL","K7","MS","US","CBM","VORTAC",315,20
"2026/06/11","MYKES","K4","TX","US","GKY","LOC",162.02,5.35
"2026/06/11","MYLEN","K2","NV","US","OAL","VORTAC",117,45
"2026/06/11","MYLES","K4","TX","US","LVF","LOC",132.63,14.85
"2026/06/11","MYLLO","K4","TX","US","DLF","VORTAC",88,22.7
"2026/06/11","MYNAH","PH","HI","US","KOA","VORTAC",326.74,6.11
"2026/06/11","MYNAH","PH","HI","US","MUE","VOR/DME",233.75,26.02
"2026/06/11","MYNAH","PH","HI","US","UPP","VORTAC",199.58,26.97
"2026/06/11","MYNOS","K1","WA","US","EPH","VORTAC",234,10
"2026/06/11","MYNOT","K6","MA","US","BOS","VOR/DME",128,11.48
"2026/06/11","MYOWN","K7","NC","US","SDZ","VORTAC",143,7
"2026/06/11","MYRAA","K7","SC","US","CHS","VORTAC",337,4
"2026/06/11","MYRIC","K4","LA","US","LFT","VORTAC",91.63,29
"2026/06/11","MYRIC","K4","LA","US","LSU","VORTAC",194.52,
"2026/06/11","MYRRH","K7","TN","US","BNA","VORTAC",,16.41
"2026/06/11","MYRRH","K7","TN","US","MQY","LOC",,
"2026/06/11","MYRTS","K4","TX","US","BGS","VORTAC",179.05,17
"2026/06/11","MYSTY","K2","CA","US","NZY","TACAN",208,18
"2026/06/11","MYTCH","K5","WI","US","JVL","VOR/DME",288.59,30
"2026/06/11","MYZER","K2","UT","US","PUC","VOR/DME",193.68,12
"2026/06/11","MZAMA","K1","OR","US","LMT","LOC",144.23,
"2026/06/11","MZAMA","K1","OR","US","LMT","VORTAC",,7.34
"2026/06/11","NAADA","K6","NJ","US","ACY","VORTAC",309.35,5.14
"2026/06/11","NAADA","K6","NJ","US","PVO","LOC",,
"2026/06/11","NAASH","K5","MI","US","PLN","VORTAC",69,
"2026/06/11","NAASH","K5","MI","US","SSM","VOR/DME",129.34,39.87
"2026/06/11","NABBO","K6","MA","US","BOS","LOC",214.74,11.93
"2026/06/11","NABBS","K6","VA","US","FAK","VORTAC",30.84,23
"2026/06/11","NABCI","K4","TX","US","AGJ","VORTAC",89.2,
"2026/06/11","NABCI","K4","TX","US","GRK","LOC",333.34,
"2026/06/11","NABCI","K4","TX","US","GRK","VOR/DME",,8.77
"2026/06/11","NABLE","K5","OH","US","JPU","VOR/DME",240.99,21
"2026/06/11","NABOB","K2","AZ","US","DRK","VORTAC",96.89,61.98
"2026/06/11","NABOB","K2","AZ","US","FLG","VOR/DME",146,
"2026/06/11","NABOB","K2","AZ","US","SJN","VORTAC",255.56,107.99
"2026/06/11","NABYY","K3","MO","US","BUM","VORTAC",200.24,11
"2026/06/11","NACHO","K4","TX","US","DLF","LOC",308.43,
"2026/06/11","NACHO","K4","TX","US","DLF","VORTAC",304.01,4.28
"2026/06/11","NACIK","K2","CO","US","AKO","VOR/DME",50.49,37
"2026/06/11","NACIY","K1","OR","US","BTG","VORTAC",122.26,
"2026/06/11","NACIY","K1","OR","US","IAP","LOC",103.04,14.07
"2026/06/11","NACIY","K1","OR","US","UBG","VOR/DME",53.25,29.24
"2026/06/11","NADBE","K4","TX","US","SAT","LOC",216.78,5.2
"2026/06/11","NADBE","K4","TX","US","SSF","VOR",340.99,
"2026/06/11","NADDI","K5","IN","US","FTK","VOR/DME",329.48,11.15
"2026/06/11","NADDI","K5","IN","US","IIU","VORTAC",263.89,24.65
"2026/06/11","NADDI","K5","IN","US","MYS","VOR",35.45,
"2026/06/11","NADIN","K2","CO","US","JNC","VOR/DME",130,
"2026/06/11","NADIN","K2","CO","US","MTJ","VOR/DME",256.54,18.56
"2026/06/11","NADIR","K5","OH","US","FBC","VORTAC",242.63,
"2026/06/11","NADIR","K5","OH","US","ROD","VORTAC",313.77,30.56
"2026/06/11","NADOS","K4","TX","US","OCH","LOC",,6.07
"2026/06/11","NAFOR","K7","AL","US","LSF","VOR/DME",338.34,6.42
"2026/06/11","NAGAI","PH","HI","US","LIH","VORTAC",147.99,12
"2026/06/11","NAGAI","PH","HI","US","SOK","VORTAC",105.05,
"2026/06/11","NAGGS","K6","PA","US","CYN","VORTAC",325,28.02
"2026/06/11","NAGGS","K6","PA","US","RBV","VORTAC",269,17.22
"2026/06/11","NAGME","K7","NC","US","NCA","LOC",187.97,7.49
"2026/06/11","NAGNE","K2","UT","US","EVW","VOR/DME",224.21,11.1
"2026/06/11","NAGVY","K2","CA","US","OAK","LOC",98.18,
"2026/06/11","NAGVY","K2","CA","US","OAK","VOR/DME",,14.96
"2026/06/11","NAILS","K4","LA","US","DTN","LOC",316.89,11.23
"2026/06/11","NAILS","K4","LA","US","EIC","VORTAC",208.26,
"2026/06/11","NAIRB","K2","AZ","US","TUS","VORTAC",123.05,9.93
"2026/06/11","NAIRN","K3","MO","US","FTZ","VORTAC",58.98,
"2026/06/11","NAIRN","K3","MO","US","LMR","LOC",303.2,12.49
"2026/06/11","NAIRN","K3","MO","US","STL","VORTAC",257.75,
"2026/06/11","NAKAA","K7","AL","US","CBM","VORTAC",135.55,13
"2026/06/11","NAKAA","K7","AL","US","IGB","VORTAC",85.67,
"2026/06/11","NAKAA","K7","AL","US","TBB","LOC",135.01,
"2026/06/11","NAKED","PA","AK","US","JOH","VOR/DME",272.81,25
"2026/06/11","NAKVE","K6","NJ","US","GXU","VORTAC",,6
"2026/06/11","NAKVE","K6","NJ","US","JTQ","LOC",57.76,
"2026/06/11","NALDE","K7","NC","US","ECG","VOR/DME",324.23,
"2026/06/11","NALDE","K7","NC","US","EYK","LOC",227.9,12.27
"2026/06/11","NALDE","K7","NC","US","ORF","VORTAC",216.27,26.21
"2026/06/11","NALEE","K6","MD","US","ADW","VORTAC",200.77,12
"2026/06/11","NALEY","K7","NC","US","CLT","VOR/DME",10.76,69.99
"2026/06/11","NALIC","K4","LA","US","TYN","LOC",215.75,6.92
"2026/06/11","NALLS","K2","CA","US","AYN","LOC",198.31,
"2026/06/11","NALLS","K2","CA","US","SNS","VORTAC",293,16.5
"2026/06/11","NALSI","K1","WY","US","DNW","VOR/DME",266.55,9.18
"2026/06/11","NALSI","K1","WY","US","JAC","VOR/DME",16.9,16.46
"2026/06/11","NAMBE","K2","NM","US","SAF","VORTAC",353.83,15
"2026/06/11","NAMKE","K2","UT","US","MLF","VORTAC",164.17,5
"2026/06/11","NANCI","K6","NY","US","ARD","VOR/DME",78,39.2
"2026/06/11","NANCI","K6","NY","US","LGA","VOR/DME",225,20.58
"2026/06/11","NANEY","K2","CA","US","BAB","TACAN",133.05,32.17
"2026/06/11","NANEY","K2","CA","US","MHR","LOC",40.72,13.36
"2026/06/11","NANKY","K6","VA","US","PSK","VORTAC",153.1,10
"2026/06/11","NAPER","K5","IL","US","DPA","VOR/DME",104.43,
"2026/06/11","NAPER","K5","IL","US","FJU","LOC",224.5,
"2026/06/11","NAPER","K5","IL","US","GCO","DME",,12.2
"2026/06/11","NAPIE","K7","NC","US","NCA","TACAN",19.29,5
"2026/06/11","NAPPS","K2","CA","US","GVO","VORTAC",119.32,
"2026/06/11","NAPPS","K2","CA","US","SBA","LOC",254.55,6.66
"2026/06/11","NAPTO","PA","AK","US","ENA","VOR/DME",47.56,26.63
"2026/06/11","NAPTO","PA","AK","US","TED","VOR/DME",189.54,25.72
"2026/06/11","NAPUA","PH","HI","US","LIH","VORTAC",148,14.66
"2026/06/11","NAPUA","PH","HI","US","SOK","VORTAC",110.61,18.68
"2026/06/11","NAPVE","K2","CA","US","EDW","VORTAC",265,5.5
"2026/06/11","NARAH","K4","OK","US","MMB","VORTAC",62,13
"2026/06/11","NARCI","K4","OK","US","TUL","VORTAC",36,56.86
"2026/06/11","NARCO","K3","MN","US","MSP","LOC",121.36,6.88
"2026/06/11","NARCS","K4","TX","US","ACT","VORTAC",72.12,
"2026/06/11","NARCS","K4","TX","US","CQY","VORTAC",162.54,22.99
"2026/06/11","NARCS","K4","TX","US","FUZ","VORTAC",134.17,83.87
"2026/06/11","NARCS","K4","TX","US","LOA","VORTAC",340.67,41.85
"2026/06/11","NAREE","K6","NJ","US","GXU","VORTAC",21,11
"2026/06/11","NARKS","PG","GU","US","UNZ","VORTAC",63,40
"2026/06/11","NARLY","K3","NE","US","ONL","VORTAC",229,27.25
"2026/06/11","NARNE","K2","CO","US","LAA","VOR/DME",63.29,11.71
"2026/06/11","NAROD","K2","CA","US","AOD","LOC",257.96,
"2026/06/11","NAROD","K2","CA","US","POM","VORTAC",107.45,
"2026/06/11","NARRO","K7","MS","US","CBM","VORTAC",189,9
"2026/06/11","NARUW","K1","MT","US","BIL","VORTAC",251.89,12.13
"2026/06/11","NASAL","K3","IA","US","CID","VOR/DME",232.98,45.49
"2026/06/11","NASAL","K3","IA","US","IOW","VOR/DME",262.61,46.39
"2026/06/11","NASIC","K3","MO","US","ROG","LOC",18.17,13.21
"2026/06/11","NASIY","K7","FL","US","CRG","VORTAC",342,23
"2026/06/11","NASLE","K3","KS","US","GCK","VORTAC",105.77,0.22
"2026/06/11","NASNI","K2","CA","US","MZB","VORTAC",168.08,11.7
"2026/06/11","NASNI","K2","CA","US","NZY","TACAN",178,7
"2026/06/11","NASNI","K2","CA","US","PGY","VORTAC",250.02,13.19
"2026/06/11","NASPE","K7","SC","US","CHS","VORTAC",23,0.48
"2026/06/11","NASSH","K4","OK","US","END","VORTAC",337,19
"2026/06/11","NASTE","K2","CA","US","PMD","VORTAC",67.4,29
"2026/06/11","NASTY","K6","PA","US","AGC","VOR/DME",34.35,
"2026/06/11","NASTY","K6","PA","US","HFE","LOC",100.96,
"2026/06/11","NASTY","K6","PA","US","MMJ","DME",,13.09
"2026/06/11","NASZU","PH","HI","US","NBS","TACAN",322,23
"2026/06/11","NASZU","PH","HI","US","SOK","VORTAC",307.73,37.98
"2026/06/11","NATAL","K7","TN","US","GQE","VOR/DME",51.12,39.28
"2026/06/11","NATAL","K7","TN","US","MEM","VORTAC",9.78,43
"2026/06/11","NATAN","K7","AL","US","VUZ","VORTAC",332.79,18.51
"2026/06/11","NATCH","K7","NC","US","CTF","VOR/DME",23.05,
"2026/06/11","NATCH","K7","NC","US","SDZ","VORTAC",249.27,28
"2026/06/11","NATHN","K2","CA","US","UWU","LOC",250.99,10.57
"2026/06/11","NATIC","K2","CA","US","ENI","VORTAC",156,11
"2026/06/11","NATIY","K5","MI","US","HJT","LOC",215.68,12.18
"2026/06/11","NATTI","K1","WY","US","LAR","VOR/DME",273.26,36
"2026/06/11","NATTI","K1","WY","US","MBW","VOR/DME",213.42,
"2026/06/11","NATTS","K6","WV","US","MOL","VOR/DME",278.7,46.34
"2026/06/11","NAUTI","PH","HI","US","NBS","TACAN",169.99,7.64
"2026/06/11","NAUTI","PH","HI","US","SOK","VORTAC",261.32,14.31
"2026/06/11","NAVAL","K7","FL","US","TFE","LOC",5.46,17.47
"2026/06/11","NAVHO","K2","AZ","US","DRK","VORTAC",348.69,42.24
"2026/06/11","NAVHO","K2","AZ","US","PGS","VOR/DME",88.24,55.65
"2026/06/11","NAVIC","PA","AK","US","BET","VORTAC",219.78,12
"2026/06/11","NAVOE","K1","WA","US","NUW","TACAN",131,1.8
"2026/06/11","NAVYS","K4","TX","US","CQY","VORTAC",179.87,48
"2026/06/11","NAVYS","K4","TX","US","CWK","VORTAC",39.78,87.15
"2026/06/11","NAVYS","K4","TX","US","LOA","VORTAC",303.74,
"2026/06/11","NAVYY","K6","NJ","US","OOD","VORTAC",40,15.3
"2026/06/11","NAXUE","K2","NM","US","TAS","VORTAC",173.92,27
"2026/06/11","NAXZY","K1","OR","US","DSD","VORTAC",92.42,35
"2026/06/11","NAYBO","K2","CO","US","RLG","VOR/DME",229,48
"2026/06/11","NAYIC","K6","VA","US","JFZ","LOC",71.63,16.32
"2026/06/11","NAYIN","K7","NC","US","POB","LOC",48.45,
"2026/06/11","NAYIN","K7","NC","US","POB","TACAN",,4.79
"2026/06/11","NAZMU","K3","KS","US","ICT","LOC",196.01,9.54
"2026/06/11","NAZMU","K3","KS","US","ICT","VORTAC",154.14,
"2026/06/11","NBODY","PH","HI","US","HNL","VORTAC",159.7,6.2
"2026/06/11","NBSTN","K5","MI","US","HJT","LOC",215.68,21.62
"2026/06/11","NCHLS","K5","IL","US","UYJ","LOC",93,28.36
"2026/06/11","NCHOS","K7","AL","US","CEW","VORTAC",38.91,
"2026/06/11","NCHOS","K7","AL","US","EDN","VOR",300.56,
"2026/06/11","NCLDA","K4","TX","US","ANT","LOC",307.61,11.68
"2026/06/11","NCNAL","K7","SC","US","NBC","TACAN",24,21
"2026/06/11","NCONA","K4","TX","US","MQP","VORTAC",31.7,
"2026/06/11","NCONA","K4","TX","US","TTT","VOR/DME",309.66,
"2026/06/11","NCONA","K4","TX","US","UKW","VORTAC",129.23,25
"2026/06/11","NEADS","K4","OK","US","HBR","VORTAC",74.76,53.92
"2026/06/11","NEADS","K4","OK","US","IRW","VORTAC",209.01,30.67
"2026/06/11","NEADS","K4","OK","US","SPS","VORTAC",18,65
"2026/06/11","NEADY","K3","MN","US","FCM","VOR/DME",215.01,2.59
"2026/06/11","NEALS","K6","WV","US","HVQ","VOR/DME",185.23,45.2
"2026/06/11","NEANO","K7","SC","US","ODF","VOR/DME",69.85,68.25
"2026/06/11","NEANO","K7","SC","US","SUG","VORTAC",147.45,23.63
"2026/06/11","NEARR","PA","AK","US","ENA","VOR/DME",265.53,26.51
"2026/06/11","NEARR","PA","AK","US","TED","VOR/DME",229.42,
"2026/06/11","NEBBS","K3","MN","US","GPZ","VOR/DME",171.68,15.73
"2026/06/11","NEBBS","K3","MN","US","HIB","VOR/DME",231,
"2026/06/11","NEBBY","K2","CA","US","LIN","VOR/DME",124.12,40
"2026/06/11","NEBDE","K6","NJ","US","GXU","VORTAC",,0.8
"2026/06/11","NEBDE","K6","NJ","US","WRI","LOC",237.78,
"2026/06/11","NEBER","K2","CA","US","DAG","VORTAC",223.6,6
"2026/06/11","NEBER","K2","CA","US","HEC","VORTAC",287.13,
"2026/06/11","NEBGE","K6","VA","US","NTU","TACAN",193,12
"2026/06/11","NEBIY","K5","KY","US","FFT","LOC",68.9,19.42
"2026/06/11","NEBIY","K5","KY","US","HYK","VOR/DME",350.27,21.46
"2026/06/11","NEBLE","K4","LA","US","RQR","VOR/DME",106.72,16.88
"2026/06/11","NEBNE","K2","AZ","US","DMA","TACAN",313,7.3
"2026/06/11","NECDI","PA","AK","US","MCG","VORTAC",349,3.2
"2026/06/11","NECIE","K1","OR","US","LMT","VORTAC",301,20
"2026/06/11","NECIT","K1","WY","US","DNW","VOR/DME",266.55,10.48
"2026/06/11","NECIT","K1","WY","US","JAC","VOR/DME",12.5,16.1
"2026/06/11","NECRA","K4","OK","US","HBR","VORTAC",223.59,12.91
"2026/06/11","NECRA","K4","OK","US","LTS","VORTAC",350.54,
"2026/06/11","NECSI","PA","AK","US","OTZ","VOR/DME",191.22,12
"2026/06/11","NEDAE","K1","WY","US","CKW","VOR/DME",173.87,28.4
"2026/06/11","NEDGE","K5","IL","US","RTT","LOC",30.64,5.99
"2026/06/11","NEDME","K3","KS","US","IAB","TACAN",6.35,6
"2026/06/11","NEDOE","K1","WA","US","NUW","TACAN",254,11
"2026/06/11","NEEAL","K1","WA","US","SEA","LOC",164.34,15.93
"2026/06/11","NEEBO","K2","UT","US","FFU","VORTAC",170.37,20
"2026/06/11","NEEDL","K2","AZ","US","IWA","VORTAC",82,55
"2026/06/11","NEEDS","K1","WY","US","RIW","VOR/DME",289.74,57.04
"2026/06/11","NEEHI","K4","TX","US","DLF","VORTAC",42,11.7
"2026/06/11","NEEON","K7","MS","US","IGB","VORTAC",265.65,30
"2026/06/11","NEEON","K7","MS","US","SQS","VORTAC",85.67,58.53
"2026/06/11","NEESE","K6","CT","US","MAD","VOR/DME",291.4,16.4
"2026/06/11","NEETA","K5","WI","US","MSN","VORTAC",353.35,30
"2026/06/11","NEFFS","K2","CO","US","GLL","VOR/DME",248,11.9
"2026/06/11","NEGAE","K1","MT","US","GGW","VOR/DME",86,20
"2026/06/11","NEGEE","K7","AL","US","VUZ","VORTAC",298.02,16
"2026/06/11","NEGOE","K1","MT","US","MLP","VOR/DME",94.95,47.9
"2026/06/11","NEGOE","K1","MT","US","MSO","LOC",297.45,
"2026/06/11","NEGOE","K1","MT","US","MSO","VOR/DME",297.83,25
"2026/06/11","NEGUS","K5","WI","US","DLL","LOC",189.76,17.84
"2026/06/11","NEHAI","K7","AL","US","RQZ","VORTAC",214,43
"2026/06/11","NEILL","K4","TX","US","TCC","VORTAC",93,100
"2026/06/11","NEION","K6","NJ","US","LGA","VOR/DME",321.71,41.91
"2026/06/11","NEISH","K3","SD","US","FSD","VORTAC",146.46,10
"2026/06/11","NEIVA","K6","VT","US","VSF","LOC",231.39,9.51
"2026/06/11","NEJXU","K3","IA","US","TNU","VOR/DME",327.03,4
"2026/06/11","NEKLY","K4","AR","US","ARG","VORTAC",211.4,18.26
"2026/06/11","NELEE","K4","TX","US","ALI","VOR",233,
"2026/06/11","NELEE","K4","TX","US","LRD","VORTAC",131.75,25.57
"2026/06/11","NELGE","K2","NM","US","ABQ","VORTAC",23,23.42
"2026/06/11","NELGE","K2","NM","US","SAF","VORTAC",232,25.5
"2026/06/11","NELIE","K6","CT","US","BOS","VOR/DME",268.34,79.84
"2026/06/11","NELIE","K6","CT","US","HTO","VORTAC",357.81,
"2026/06/11","NELLA","K7","NC","US","RGS","LOC",2.96,17.67
"2026/06/11","NELLI","PA","AK","US","JOH","VOR/DME",253,40
"2026/06/11","NELLO","K7","GA","US","ELW","VORTAC",273.86,81.11
"2026/06/11","NELLO","K7","GA","US","HCH","VOR/DME",162.04,81.59
"2026/06/11","NELLO","K7","GA","US","ODF","VOR/DME",258.34,56.66
"2026/06/11","NELLO","K7","GA","US","RMG","VORTAC",58.77,40.33
"2026/06/11","NELLO","K7","GA","US","VXV","VORTAC",200.11,
"2026/06/11","NELLS","K5","MI","US","CRL","VOR/DME",197.31,7
"2026/06/11","NELLY","K2","CA","US","FIM","VORTAC",197.78,
"2026/06/11","NELLY","K2","CA","US","OXR","LOC",75.53,
"2026/06/11","NELOE","K7","FL","US","NSE","TACAN",184,5
"2026/06/11","NELON","K2","NM","US","CME","VORTAC",150.73,18
"2026/06/11","NELON","K2","NM","US","PIO","VOR/DME",39.79,
"2026/06/11","NELTE","PA","AK","US","TAL","VOR/DME",240.4,12
"2026/06/11","NELTS","K3","KS","US","IAB","TACAN",6.35,15
"2026/06/11","NELVE","K7","FL","US","CAH","LOC",15.2,4.4
"2026/06/11","NELVE","K7","FL","US","DWG","TACAN",,3.97
"2026/06/11","NELWN","K1","MT","US","BIL","VORTAC",160.24,16
"2026/06/11","NELYN","K4","TX","US","ACT","VORTAC",357.47,37.53
"2026/06/11","NELYN","K4","TX","US","TTT","VOR/DME",185.94,
"2026/06/11","NEMAN","K6","VA","US","HPW","VORTAC",24.51,9.5
"2026/06/11","NEMAN","K6","VA","US","RIC","VORTAC",105.13,12.85
"2026/06/11","NEMBE","K4","LA","US","LCH","VORTAC",249.37,6.46
"2026/06/11","NEMKE","K5","MI","US","DXO","VOR/DME",66.27,
"2026/06/11","NEMKE","K5","MI","US","VQM","LOC",148.32,
"2026/06/11","NEMMO","K2","CA","US","MZB","VORTAC",304,18
"2026/06/11","NEMMO","K2","CA","US","OCN","VORTAC",172,14
"2026/06/11","NENAS","PA","AK","US","CUN","NDB",252,
"2026/06/11","NENAS","PA","AK","US","ICW","NDB",301,
"2026/06/11","NENCY","K7","FL","US","PAM","TACAN",4,15
"2026/06/11","NENOE","K3","SD","US","PIR","VORTAC",291.25,17
"2026/06/11","NENSE","K5","WI","US","GRB","VORTAC",84.66,29.72
"2026/06/11","NENTE","K6","PA","US","GUW","LOC",63.28,4.56
"2026/06/11","NENVE","PH","HI","US","KOA","VORTAC",350.65,2.19
"2026/06/11","NEOLA","K2","UT","US","MTU","VOR/DME",2.19,
"2026/06/11","NEOLA","K2","UT","US","VEL","VOR/DME",269.74,
"2026/06/11","NEPIC","K2","CA","US","SFO","LOC",103.81,5.3
"2026/06/11","NEPRE","K4","AR","US","HOT","VOR/DME",241.17,29.99
"2026/06/11","NEPTN","K2","AZ","US","ZUN","VORTAC",242,52
"2026/06/11","NEPTS","K5","MI","US","GIJ","VORTAC",290.16,35.02
"2026/06/11","NERNE","K4","OK","US","TUL","VORTAC",36,67.24
"2026/06/11","NERTE","K7","NC","US","FAY","VOR/DME",177.88,15.99
"2026/06/11","NERTE","K7","NC","US","FLO","VORTAC",57,
"2026/06/11","NERTZ","K7","AL","US","JJC","LOC",184.95,3.89
"2026/06/11","NERVA","K6","PA","US","FKL","VOR",348.29,
"2026/06/11","NERVA","K6","PA","US","GKJ","LOC",69.23,
"2026/06/11","NERYO","K7","NC","US","RDU","VORTAC",117.26,
"2026/06/11","NERYO","K7","NC","US","RWI","LOC",222.31,14.06
"2026/06/11","NESBI","K5","MI","US","EJR","LOC",35.72,9.08
"2026/06/11","NESBT","K7","MS","US","HLI","VORTAC",276.73,23.81
"2026/06/11","NESBT","K7","MS","US","TSE","LOC",180.01,13.16
"2026/06/11","NESFE","K7","MS","US","GPT","VORTAC",60.61,12
"2026/06/11","NESIY","K4","OK","US","HNQ","LOC",353.95,6.2
"2026/06/11","NESIY","K4","OK","US","IRW","VORTAC",73.09,33.15
"2026/06/11","NESIY","K4","OK","US","PWA","VOR/DME",89.8,34.84
"2026/06/11","NESSI","K6","CT","US","BDR","VOR/DME",145.05,5.29
"2026/06/11","NESTO","K6","PA","US","JST","VOR/DME",266,
"2026/06/11","NESTO","K6","PA","US","MGW","VOR/DME",15,38.83
"2026/06/11","NESTY","K2","CA","US","MYF","LOC",100.99,11.22
"2026/06/11","NETAA","K4","AR","US","PBF","VOR/DME",22,12.37
"2026/06/11","NETEE","K4","TX","US","FUZ","VORTAC",35.96,
"2026/06/11","NETEE","K4","TX","US","VYN","LOC",356.25,7.82
"2026/06/11","NETTA","K","OA","US","GTK","VOR/DME",49.95,29.42
"2026/06/11","NETTE","K3","KS","US","HYS","LOC",,
"2026/06/11","NETTE","K3","KS","US","HYS","VORTAC",,4.84
"2026/06/11","NETTS","K4","TX","US","JHZ","LOC",356.26,19.32
"2026/06/11","NEUKS","K3","MO","US","COU","LOC",201.43,3.38
"2026/06/11","NEUME","K7","TN","US","NQA","LOC",38.9,3.59
"2026/06/11","NEVAD","K3","IA","US","DSM","VORTAC",1.04,35.04
"2026/06/11","NEVAD","K3","IA","US","TNU","VOR/DME",303.02,
"2026/06/11","NEVER","K4","TX","US","EIC","VORTAC",252,
"2026/06/11","NEVER","K4","TX","US","GGG","VORTAC",20.42,14.7
"2026/06/11","NEVIS","K3","IA","US","ALO","VOR/DME",214.6,10.98
"2026/06/11","NEVIS","K3","IA","US","CID","VOR/DME",308,45.79
"2026/06/11","NEVJO","K1","WA","US","SEA","VORTAC",161.01,11
"2026/06/11","NEVSE","K2","CA","US","SJC","VOR/DME",121,6.8
"2026/06/11","NEVTE","K5","OH","US","DJB","VOR/DME",55.84,31.06
"2026/06/11","NEVVR","K6","VA","US","AML","VOR/DME",296.5,25.87
"2026/06/11","NEWAR","K2","CA","US","NTD","TACAN",,1.23
"2026/06/11","NEWAR","K2","CA","US","RRG","LOC",31.81,0.61
"2026/06/11","NEWAT","K5","IL","US","ENL","VORTAC",248.72,30.23
"2026/06/11","NEWAT","K5","IL","US","TOY","VORTAC",162,29.06
"2026/06/11","NEWBE","K6","RI","US","ACK","VOR/DME",279.92,47.62
"2026/06/11","NEWBE","K6","RI","US","SEY","VOR/DME",98.91,22.86
"2026/06/11","NEWBN","K3","KS","US","JZM","LOC",,
"2026/06/11","NEWCA","K2","CO","US","EKR","VOR/DME",138.44,
